,Name,Epoch,a,e,i,omega,Omega,M,H,G
29213,Apitzsch,58600,2.8758246,0.14595633,2.98137,33.9343,276.73575,274.381176,14.0,0.15
29219,Xavierbaptista,58600,3.007053,0.12164254,8.555069999999999,188.14665,269.59525,100.0376185,13.5,0.15
29226,Wegener,58600,2.3847053,0.18862231,2.46264,215.35075,346.48627,96.9473978,14.2,0.15
29243,Van,Damme,58600,2.6048328,0.15774966,13.14008,7.9962300000000015,310.05104,127.2456177,13.1
29245,Clausius,58600,2.7423163,0.16639853,8.65358,2.1117,15.86655,296.5872064,13.5,0.15
29248,Hiraizumi,58600,2.7824374,0.07403255,0.69038,267.0568,130.75096000000002,243.3738759,14.3,0.15
29249,Helmutmoritz,58600,2.7749134,0.17270916,7.58235,301.81353,183.58285,165.6968372,14.2,0.15
29251,Konjikido,58600,3.0296335,0.12149975,5.47891,202.09484,306.03611,339.6803444,13.8,0.15
29291,Conniewalker,58600,2.3480404,0.19908088,25.55514,169.90658,89.82908,64.3584377,13.6,0.15
29297,Cruls,58600,1.9285582,0.10469534,19.49018,63.56422,359.66712,148.8360419,15.0,0.15
29306,Torbernbergman,58600,2.6021733,0.12476264,6.28725,3.36795,144.47296,282.859646,13.8,0.15
29310,Lesire,58600,2.6801765,0.19968548,14.475220000000002,222.6272,136.98684,12.6111384,12.8,0.15
29313,Eurydamas,58600,5.2857878,0.07308383,15.23187,133.8692,143.36738,292.84783660000005,11.6,0.15
29327,Hanshintigers,58600,2.3018188,0.19206048,3.47143,70.7133,277.2057,59.70024,14.6,0.15
29328,Knobelsdorff,58600,2.2805771,0.11665425,4.40296,67.63415,27.33023,346.2844195,15.2,0.15
29336,Hakurojo,58600,2.4658311,0.16061834,6.26489,41.7702,161.21496000000005,31.0799838,13.9,0.15
29344,Ivandanilov,58600,2.6560609,0.12212558,5.85099,20.62906,162.04277,203.6265159,14.2,0.15
29345,Mariadina,58600,2.7378738,0.23773720000000004,12.01237,62.12807,156.57905,80.7408677,14.8,0.15
29346,Natta,58600,2.5356819,0.02280736,5.3684,107.14728999999998,140.54283999999998,277.22794700000003,14.2,0.15
29347,Criswick,58600,2.60762,0.14614778,3.56391,169.68271,8.41078,265.5339806,14.8,0.15
29352,Manu,58600,2.9741705,0.12242133,10.14533,54.21587,312.50882,180.0486985,14.2,0.15
29354,Siratakayama,58600,2.9752369,0.0399974,9.20493,75.74127,198.37765,281.3802322,13.5,0.15
29355,Giovarduino,58600,3.1810973,0.16777920000000002,0.60368,67.52413,248.89509,96.2137425,13.7,0.15
29360,Botticelli,58600,2.287474,0.09285339,6.24453,6.47536,125.18953,255.26146290000003,15.5,0.15
29361,Azumakofuzi,58600,2.2410577,0.09766834,2.91828,43.09544,98.94891,347.07230489999995,14.8,0.15
29372,Hamanowa,58600,2.3661428,0.06078159,5.00526,74.49363000000002,114.42462,142.9739783,14.5,0.15
29373,Kazumitsu,58600,2.3650304,0.17738246,2.5541,183.16879,15.34043,126.9358226,14.9,0.15
29390,Knight,58600,2.6575217,0.16755487,1.20331,332.52268,294.14751,90.2646194,15.2,0.15
29393,Hirokohamanowa,58600,2.6771298,0.15511805,12.4744,20.85537,275.9709,78.9841193,13.9,0.15
29400,Asterix,58600,2.8302087,0.09021386,2.8818900000000003,312.68921,55.32641,270.2402524,14.3,0.15
29401,Obelix,58600,3.0884271,0.04437519,8.23426,6.6657199999999985,6.52546,64.8546868,14.5,0.15
29403,Hikarusato,58600,2.8753803,0.08050609,1.5479,17.444979999999994,353.92996,238.956961,14.0,0.15
29418,Mladkova,58600,3.328755,0.09837537,2.24716,239.37044,110.84459,352.252703,14.1,0.15
29419,Ikuo,58600,3.1125382,0.033768900000000004,9.27991,63.34681,351.98926,71.9756075,13.3,0.15
29426,Oswaldthomas,58600,2.1874388,0.08407691,5.2020300000000015,82.75777,164.19305,235.3461737,16.5,0.15
29427,Ettoremajorana,58600,1.9547351,0.09060086,22.35291,325.56142,187.41953,55.3626292,15.4,0.15
29429,Mimiyen,58600,2.2838614,0.10463311,6.35728,41.6015,213.27881,105.5402056,15.9,0.15
29430,Shijimi,58600,2.2363361,0.15509332,7.18993,192.00362,51.55321,183.4094809,14.5,0.15
29431,Williamscott,58600,3.0793389,0.13217187,2.79073,214.31105,44.91413,336.03297819999995,14.1,0.15
29434,Mordell,58600,2.215608,0.21971458,4.97641,96.89177,217.61372000000003,178.3608635,15.6,0.15
29436,Marchais,58600,2.3219474,0.23314801,10.43348,179.39256,137.11473,21.3936314,15.1,0.15
29438,Maxfabiani,58600,2.2547825,0.08856077,5.857480000000002,15.43441,206.46396,213.8440835,14.9,0.15
29442,Remocorti,58600,2.2879182,0.18841375,11.06774,42.90615,282.64009,85.1979353,15.3,0.15
29445,Gouguenheim,58600,2.3130523,0.15530472,3.40416,264.16992,169.20421000000005,326.0096467,15.7,0.15
29446,Jerzyneyman,58600,2.4218892,0.07064647,7.14819,292.19961,83.64022,234.1800082,15.1,0.15
29447,Pappos,58600,2.3967021,0.29406777,1.42904,258.96891,136.68122,265.6222246,15.7,0.15
29448,Taharbenjelloun,58600,2.640044,0.15001607,13.37706,279.47946,155.91937,305.643208,14.9,0.15
29449,Tomohiroohno,58600,2.3215633,0.06642894,4.02366,207.77825,320.78282,219.6621782,13.7,0.15
29455,Evakrchova,58600,2.3860038,0.15743457,1.59061,187.54973,230.10234,250.9276315,15.5,0.15
29456,Marcopolo,58600,2.4286592,0.19414163,2.23474,134.37377,191.1938,266.3582626,15.1,0.15
29457,Pearson,58600,2.417713,0.21958909,2.72792,337.0697,29.85528,275.708715,15.5,0.15
29462,Benjaminpeirce,58600,2.6624756,0.05936799,14.60838,296.16933,198.87814,236.0574063,14.8,0.15
29463,Leonmis,58600,2.5476356,0.18431679,2.3038,286.12486,87.40805999999998,112.5041453,15.8,0.15
29466,Shandongdaxue,58600,2.7994433,0.16323391,9.79172,349.02352,38.21206,235.3981242,14.3,0.15
29469,Higgs,58600,2.5925983,0.13941101,13.72171,193.90803,57.19329000000001,215.6709894,13.0,0.15
29470,Spejbl,58600,2.3449956,0.11093498,3.202,253.08922,326.60521,116.3069342,14.4,0.15
29471,Hurvinek,58600,2.6208752,0.15457993,5.0106199999999985,242.91224,197.52609,335.6020372,15.2,0.15
29472,Krejci,58600,2.7408447,0.09606361,1.5385,291.66161,48.27879,318.7079182,15.3,0.15
29475,Kvicala,58600,2.736769,0.10462712,10.19894,348.74656,42.95563,267.3611432,14.5,0.15
29476,Zdiksima,58600,2.5209186,0.08525422,10.55344,308.70136,226.76753,2.6513934,14.9,0.15
29482,Boeker,58600,2.4267626,0.24658369,4.20624,192.69001,180.72071,256.20353190000003,15.9,0.15
29483,Honzavesely,58600,2.5577036,0.11268843,4.37098,84.60184,5.98306,64.6068297,14.3,0.15
29489,Myslbek,58600,2.3414502,0.07054609,7.98711,30.92482,9.03342,338.453894,14.4,0.15
29490,Pfaff,58600,2.6332623,0.08096922,2.35909,61.87289000000001,358.02299,349.1988421000001,15.2,0.15
29507,Bottinelli,58600,3.1300184,0.18010418,2.26918,336.20905,86.97254000000002,348.7415041000001,14.4,0.15
29513,Karatsu,58600,2.9391093,0.16495912,15.30894,243.43546,293.10814,38.2610143,13.4,0.15
29527,Kaplinski,58600,2.6779088,0.09569647,15.58389,326.02005,44.33892,340.378478,14.0,0.15
29551,Chern,58600,2.8760143,0.08238791,6.80629,294.93317,97.05546,160.56739230000005,13.4,0.15
29554,MACEK,58600,3.163663,0.12089938,13.86806,224.82122,112.30498,70.88835879999998,12.1,0.15
29560,Iatteri,58600,3.1009463,0.121175,8.92067,329.88811,44.43968,43.40945960000001,13.3,0.15
29561,Danmacdonald,58600,2.9882373,0.04833478,10.49618,72.1264,170.10785,304.1391481,13.3,0.15
29564,Glenngould,58600,3.0206151,0.22731682,2.27165,135.17243,330.5628,46.9254928,14.0,0.15
29567,Gobbi-Belcredi,58600,2.8657395,0.09719155,3.21045,320.10487,80.32268,233.9283314,13.7,0.15
29574,Gundlapalli,58600,3.0656952,0.13261903,5.62326,315.89817,150.92338,36.6696602,14.4,0.15
29584,Johnhale,58600,3.0762775,0.14318574,3.34317,9.12514,76.87778,55.819916000000006,14.1,0.15
29606,Jakehecla,58600,2.2218805,0.15613811,6.9273,65.3579,35.28868,355.37814,15.1,0.15
29608,Claudiahuang,58600,2.7601857,0.17516398,8.576,133.26311,218.0905,182.6590199,14.4,0.15
29609,Iyengar,58600,2.2031091,0.14930009,3.68842,60.02756,252.93723,145.5706386,15.2,0.15
29611,Cindyjiang,58600,2.2498082,0.18922289,3.68082,29.18975,132.50746,251.4100643,15.0,0.15
29612,Charlespicard,58600,2.1223935,0.13763883,4.70046,135.25673999999998,182.28384,276.3714458,16.5,0.15
29613,Sheller,58600,2.2333915,0.12013188,3.46761,69.73931,40.05336,354.1066140000001,15.8,0.15
29617,Jinandrew,58600,2.2080427,0.11828955,5.86265,33.569959999999995,176.17498999999995,261.4545336,15.5,0.15
29618,Kapurubandage,58600,2.2852069,0.12095548,5.23182,261.62068,183.32653,287.7479908,15.9,0.15
29619,Gurbanikaur,58600,2.2833703,0.11868289,3.77941,199.33367,229.49526,307.0712002,15.7,0.15
29623,Sugiyama,58600,2.3153194,0.08810027,7.34426,258.17225,0.06684,54.77483340000001,13.6,0.15
29630,Ryankenny,58600,2.2216706,0.07079962,4.72481,225.21269,45.09463,179.53114319999997,15.7,0.15
29632,Weatherwax,58600,2.2760885,0.09993417,4.91279,311.91183,240.51668,207.9544648,15.1,0.15
29637,Eeshakhare,58600,2.2841348,0.09893133,5.9489,30.28108,114.76351,240.7046117,15.2,0.15
29640,Kaikloepfer,58600,2.3042505,0.1172884,3.95955,12.14809,43.23188,298.1108182,16.2,0.15
29641,Archiekong,58600,2.2772092,0.08263861,4.73776,83.14574,15.85155,300.7423721,15.3,0.15
29642,Plucker,58600,2.2386172,0.09555325,3.90128,226.22795,241.01639,2.5146588,15.1,0.15
29644,Kutsenok,58600,2.2668928,0.18769542,4.28105,351.15023,65.35970999999999,349.5787906000001,16.0,0.15
29645,Polya,58600,2.2470295,0.08285503,3.89441,180.30561,223.77697,43.4649531,16.5,0.15
29646,Poncelet,58600,2.3477759,0.16291907,2.02861,289.75763,197.34814,199.0196323,15.7,0.15
29649,Toldy,58600,2.3049448,0.14428246,8.02612,278.71638,85.40295,350.11285289999995,15.7,0.15
29653,Michaellaue,58600,2.4197953,0.14465326,2.14424,1.07335,143.67328,82.9041962,15.4,0.15
29654,Yarimlee,58600,2.2459343,0.02466434,2.3818,288.50362,43.4937,109.8142182,15.2,0.15
29655,Leejoseph,58600,2.4442125,0.15053743,2.9007400000000003,292.26783,177.94921000000005,84.4495,15.3,0.15
29656,Andreali,58600,2.3831058,0.16322899,2.34995,55.95155,166.58618,40.7086196,14.4,0.15
29657,Henrylin,58600,2.2727935,0.12217121,3.10363,347.46285,262.49015,155.1559418,14.8,0.15
29658,Zeyuliu,58600,2.3144649,0.14571392,5.26585,41.55486,40.7387,271.7967004,15.5,0.15
29659,Jessmacalpine,58600,2.2923015,0.14804497,3.51902,70.5354,21.44357,290.7517479,15.9,0.15
29662,Evanmackay,58600,2.2422402,0.07855965,4.69007,24.24654,69.613,357.8796075,15.8,0.15
29667,Ipf,58600,2.5986977,0.10411858,2.9705,194.84527,346.34605,217.6302203,14.6,0.15
29671,Salvo,58600,2.4320683,0.12779872,3.68457,145.02979,71.40548000000003,3.8330693,15.3,0.15
29673,Rausal,58600,2.3935243,0.19422581,3.40745,357.2204700000001,77.04420999999998,188.3852005,15.6,0.15
29680,Saramanshad,58600,2.5624384,0.05304583,8.94364,58.89066,39.0064,343.13994039999994,15.1,0.15
29684,Soibamansoor,58600,2.4206854,0.05304605,7.1677,57.34535,92.19498,104.1322423,14.5,0.15
29685,Raymondmaung,58600,2.3585934,0.06619221,6.4645199999999985,152.09644,292.5453,229.3520234,14.8,0.15
29686,Mohdreza,58600,2.3407605,0.15627468,6.10923,346.17991,120.34858,223.2465657,15.3,0.15
29689,Nistala,58600,2.4004722,0.05358364,8.98243,316.3562,186.25789,130.28652549999998,14.6,0.15
29695,Distasio,58600,2.7986446,0.16439989,7.71585,213.65331,8.48658,82.45079150000002,13.8,0.15
29699,Salmon,58600,2.4147402,0.13327285,8.30485,174.86802,278.47733,159.7490081,15.9,0.15
29704,Cialucy,58600,2.5870979,0.10747204,4.00096,101.83357,348.31005,20.4257893,14.0,0.15
29705,Simonetta,58600,2.3603337,0.23534453,3.98834,260.7464,97.55856,292.6859724,15.5,0.15
29724,Mikewest,58600,3.0716852,0.10122289,2.39655,101.41548,137.85777,215.3022329,13.7,0.15
29735,Fichtelberg,58600,2.3179212,0.05626825,7.151110000000001,101.215,37.24518,264.8971472,14.9,0.15
29736,Norihiro,58600,2.7580112,0.09568249,9.59838,53.87729,150.29606,102.3806531,14.3,0.15
29737,Ivobudil,58600,2.3225743,0.0878995,3.0227,204.45471,167.27104,11.287056,14.7,0.15
29744,Mareknovak,58600,2.2409742,0.1534056,8.87905,351.30229,52.24454,67.3361849,14.9,0.15
29746,Acorlando,58600,2.3314756,0.06681282,7.41383,326.74587,179.76818,226.640595,14.7,0.15
29749,Chleborad,58600,2.4292862,0.07226931,7.16487,336.52427,103.18051,186.8729009,13.9,0.15
29752,Silvo,58600,2.3866557,0.14150966,10.05828,244.03753,107.36954,290.4559418,13.8,0.15
29759,Milevsko,58600,2.7508112,0.11323456,2.09938,168.63953,354.93905,128.1758716,14.2,0.15
29760,Lorenzo,58600,2.3356089,0.19538125,1.91576,279.71466000000004,160.77364,281.5948363,15.2,0.15
29761,Panasiewicz,58600,2.2817003,0.10451021,6.815860000000002,246.97116,11.16041,186.8979045,14.1,0.15
29763,Panneerselvam,58600,2.6577171,0.0473204,4.23902,8.75967,116.28949,248.0634384,14.7,0.15
29764,Miparedes,58600,2.3804043,0.09307458,1.43781,130.4107,14.26165,173.30205769999995,15.1,0.15
29769,Timmpiper,58600,2.3238929,0.15292521,6.9388,247.64296,125.85395,5.7009395,15.2,0.15
29771,Portocarrero,58600,2.7392591,0.03264065,3.97451,132.81058000000002,35.14584,137.86909540000002,14.4,0.15
29772,Samuelpritt,58600,3.0892434,0.09005412,2.50273,63.14425,123.94705,226.3169285,14.1,0.15
29775,Radzhabov,58600,2.6179035,0.12903303,1.99735,352.52404,44.05915,16.663687699999997,14.8,0.15
29782,Sanjanarane,58600,2.4346613,0.17299348,2.76503,276.31247,150.61912,182.8546359,14.8,0.15
29786,Timrenier,58600,2.6155095,0.15503306,3.56526,338.25653,16.14069,80.1890324,14.3,0.15
29787,Rachelrossi,58600,2.5362907,0.12363026,1.83301,165.90891000000005,169.96651,170.2663638,14.7,0.15
29798,Trinirussell,58600,2.9800053,0.03454126,9.83433,52.35405,187.92522,260.2930965,14.3,0.15
29799,Valeriesarge,58600,2.2901375,0.14296982,6.93005,17.45362,343.40238,52.6064095,14.6,0.15
29801,Rikhavshah,58600,2.7224663,0.03543568,6.771089999999999,351.9019600000001,131.83569,185.6114088,14.9,0.15
29802,Michaelshao,58600,2.5849558,0.13106115,1.3252,315.51606,135.41272,344.321709,15.6,0.15
29803,Idansharon,58600,2.4019162,0.17883814,2.04446,25.66966,330.33506,284.2513539,14.9,0.15
29804,Bradleysloop,58600,2.303713,0.12149282,5.21699,117.88904,326.95942,325.2889753,15.1,0.15
29805,Eviesobczak,58600,2.280421,0.16812224,3.58436,2.38321,66.84061,14.6327677,15.2,0.15
29807,Youssoliman,58600,2.5751636,0.14225551,3.58175,138.94518,333.36712,351.5810523,15.2,0.15
29811,Aaronsolomon,58600,2.4061171,0.19309316,5.54799,134.45821,234.34486,269.4468932,14.9,0.15
29817,Aryosorayya,58600,2.273759,0.16128853,6.677289999999998,269.10152,213.51805,345.1083024,14.6,0.15
29823,Kalmancok,58600,3.1692677,0.15581885,2.49331,80.22117,111.0591,194.921305,14.8,0.15
29824,Dunyazade,58600,2.5905683,0.14280963,1.098,301.94943,95.63988,41.0573058,15.2,0.15
29828,Engels,58600,2.5763379,0.19134786,12.4125,336.13742,172.9151,333.1031023999999,13.4,0.15
29831,Steinwehr,58600,2.6134331,0.1104027,5.13734,60.17435,90.88832,290.9174138,14.8,0.15
29833,Mariacallas,58600,2.9072187,0.04360991,2.0182,60.09889,18.56748,136.6112197,13.8,0.15
29836,Savage,58600,3.0040083,0.10485873,10.37722,304.16923,13.7682,171.9894148,14.1,0.15
29844,Wykrota,58600,2.4075981,0.15655988,13.85766,124.50145,24.09072,178.6060678,14.1,0.15
29849,Tanakagyou,58600,2.6026415,0.0152067,2.43168,319.20067,25.62886,128.663865,14.4,0.15
29851,Niralithakor,58600,2.7670975,0.09951506,3.96338,175.93811000000005,320.60052,176.1495426,14.4,0.15
29857,Tlomak,58600,2.7922938,0.03579121,4.29513,69.00981999999999,140.30686,95.7026904,13.9,0.15
29861,Savannahjoy,58600,2.4515537,0.11515764,6.1888,300.37173,223.89392,88.751426,14.8,0.15
29868,Chiarabarbara,58600,3.0801005,0.03759841,15.56464,299.13995,14.5896,135.7467215,13.0,0.15
29873,Rogerculver,58600,2.5859698,0.13575714,8.061169999999999,4.16838,158.57701,327.0837775,14.6,0.15
29879,Andytran,58600,3.1176061,0.15162534,1.87679,152.04344,159.20468,132.2138281,14.2,0.15
29880,Tschopp,58600,3.1848542,0.13437847,2.19266,214.49494,64.65213,128.6620896,14.3,0.15
29885,Randytung,58600,2.4311872,0.14729028,2.69224,315.15356,164.37147,171.2078751,15.0,0.15
29904,Kunitaka,58600,2.6753211,0.1657627,17.69271,2.13812,207.05726,218.213413,13.2,0.15
29909,Segre,58600,3.064804,0.11466199,10.69515,297.72669,89.75715,106.6028074,13.7,0.15
29949,Uppili,58600,2.4462539,0.15767766,3.5209,349.76879,113.79933,171.84166100000004,15.0,0.15
29951,Varghese,58600,2.5704593,0.14389818,8.74526,345.91953,143.722,12.048851,14.5,0.15
29958,Senevelling,58600,2.8498394,0.12264436,9.62053,272.64961,150.92141,213.9370166,14.1,0.15
29968,Amyvitha,58600,2.8380876,0.01693858,2.92168,322.44208,118.31222,210.6218889,14.3,0.15
29971,Chriswan,58600,3.1192784,0.043431,8.26235,278.96034,222.82634,318.8708692,14.0,0.15
29977,Arthurwang,58600,2.3089214,0.16812044,2.84716,329.7560200000001,323.23055,227.4046765,14.9,0.15
29978,Wastyk,58600,2.4460915,0.06499632,6.23228,168.83082,24.84496,202.1361653,15.3,0.15
29979,Dougsimons,58600,2.2547018,0.2085688,3.7403,71.9158,255.97802,313.375537,14.7,0.15
29981,Sarahwu,58600,2.2366699,0.03091134,6.12946,173.40271,8.24717,140.991027,15.4,0.15
29982,Amyxu,58600,3.104522,0.10369432,1.30571,120.80755,16.11809,118.3474665,14.1,0.15
29983,Zefferer,58600,2.6345062,0.05996091,2.41265,255.32956,283.09445,67.5985135,15.4,0.15
29985,Shunsuke,58600,2.34213,0.11358661,6.12298,135.40791000000002,75.90173,21.0376151,15.5,0.15
29986,Lazhang,58600,2.2323834,0.11916969,6.01405,228.12816,54.40207,68.2386728,15.3,0.15
29987,Davidezilli,58600,2.2187315,0.18746246,3.55484,305.29206,278.94938,173.9899418,14.4,0.15
29990,Dazimmerman,58600,2.972914,0.03172572,2.05456,336.0186700000001,10.61522,39.7957537,14.8,0.15
29991,Yasminezubi,58600,2.7226211,0.09601733,4.79606,213.14747000000003,99.66783,257.0395895,14.9,0.15
29993,Zuoyu,58600,2.346794,0.11933302,6.43006,309.78088,322.99128,353.3126579,14.3,0.15
29994,Arshavsky,58600,2.2065915,0.13132319,5.05995,176.90125,30.08086,267.86212390000003,15.3,0.15
29999,Camenzind,58600,2.267328,0.07997192,6.57614,225.87969,11.64975,162.9729485,14.6,0.15
30003,Mikewilliams,58600,2.3828108,0.16832715,3.45528,148.47777,115.27765,328.9680586,15.7,0.15
30004,Stevenchen,58600,2.3451059,0.18695465,3.68016,13.03456,193.71886,76.7368567,16.1,0.15
30006,Johnclarke,58600,2.2112286,0.17977196,3.75702,42.22617,236.23771,187.8298744,15.9,0.15
30007,Aroncoraor,58600,2.3647841,0.1849957,1.92806,58.76508000000001,204.08081,9.5599503,15.2,0.15
30011,Sohamdaga,58600,2.3265654,0.14000223,7.23977,236.00115,359.21561,100.3783494,14.8,0.15
30016,Shaundatta,58600,2.3187005,0.16829639999999998,1.10541,102.16065,132.96675,118.77242549999998,14.4,0.15
30021,Kathibaker,58600,2.3772229,0.12056514,3.0310900000000003,60.92538,149.72351,48.0284828,16.0,0.15
30023,Neildavey,58600,2.2512913,0.15986891,3.20064,92.62223,167.61439,147.99549140000005,15.7,0.15
30024,Benfreed,58600,2.2956825,0.16590083,5.5336,138.24105,149.96049,59.19147270000001,15.6,0.15
30026,Anubhavguha,58600,2.5739675,0.13363268,1.96944,95.82767,136.65268,168.3265634,16.0,0.15
30027,Yushihomma,58600,2.4161611,0.17379263,2.08107,157.39344,133.82323,278.2295262,15.0,0.15
30028,Preetikakani,58600,2.3907727,0.19723164,3.91819,262.34091,329.33959,17.2737681,15.9,0.15
30029,Joycekang,58600,2.4368962,0.1547594,2.66093,59.384130000000006,163.04168,327.6159013,16.1,0.15
30030,Angelakong,58600,2.358213,0.17051812,6.6082,12.66142,327.22658,291.9738119,15.1,0.15
30031,Kuszmaul,58600,2.3897783,0.1286862,0.50057,300.76479,245.95651,49.8745653,16.4,0.15
30032,Kevinlee,58600,2.2691549,0.07121841,1.91163,76.17466,169.98953999999995,144.74430880000003,16.2,0.15
30034,Charlesliu,58600,2.5928341,0.14476906,4.5349,73.47855,163.88921000000005,155.46549119999997,15.5,0.15
30035,Eshamaiti,58600,2.4218983,0.1566098,1.84523,5.4094,216.29087,348.6363488,15.9,0.15
30036,Rahulmehta,58600,2.3027389,0.09116704,4.52273,240.93834,0.85151,109.1666095,15.4,0.15
30038,Jameier,58600,2.3886467,0.13678535,3.64802,174.80105,69.51767,358.6008581000001,16.3,0.15
30039,Annemerrill,58600,2.3139462,0.17778406,4.1205300000000005,138.52015,147.16932,59.08816089999999,15.5,0.15
30041,Schmude,58600,2.3235086,0.09507351,5.74256,198.03478,34.76191,120.1400112,14.7,0.15
30042,Lisamichaels,58600,2.4021795,0.17328266,1.83349,340.51467,266.72849,355.4444649,15.8,0.15
30047,Sreyasmisra,58600,2.4061706,0.1642067,2.02524,189.57811,4.100619999999998,33.1263805,15.7,0.15
30048,Violamocz,58600,2.4632643,0.17663127,4.9425,204.27493,347.26795,331.5836617,15.0,0.15
30049,Emilypang,58600,2.2969395,0.12806347,6.28448,289.2965,10.16807,71.1717495,15.2,0.15
30050,Jihopark,58600,3.0421971,0.09993194,3.56025,86.40003,154.04971,174.38119519999995,14.8,0.15
30052,Ivanpaskov,58600,2.3103724,0.09416189,3.43284,54.27829000000001,206.56898,90.24323,16.4,0.15
30053,Pereira,58600,2.2380448,0.16900152,1.99153,322.50043,296.36694,196.7582515,15.4,0.15
30054,Ajaysaini,58600,2.3777935,0.14090927,2.52629,163.91507,17.33117,80.4410759,15.6,0.15
30056,Sarasakowitz,58600,2.4207537,0.15680523,2.60043,120.90509,150.09867,309.9610562,15.2,0.15
30059,Davidseong,58600,2.3925576,0.15168779999999998,2.19289,57.43369000000001,184.3281,12.1643814,16.3,0.15
30060,Vishnushankar,58600,2.2552891,0.08964232,1.85735,102.63914,199.42255,119.4636293,16.0,0.15
